PA_PL	0.017051	0.027778
PA_FM	0.002063	0.0027765
PA_CR	0.00543	0.0057291
PA_EP	0.010855	0.015417
PL_PA	0.017051	0.027778
PL_FM	0.017903	0.020529
PL_CR	0.030835	0.041195
PL_EP	0.016673	0.022034
FM_PA	0.002063	0.0027765
FM_PL	0.017903	0.020529
FM_CR	0.00051335	0.00051242
FM_EP	0.013987	0.012101
CR_PA	0.00543	0.0057291
CR_PL	0.030835	0.041195
CR_FM	0.00051335	0.00051242
CR_EP	0.02017	0.023754
EP_PA	0.010855	0.015417
EP_PL	0.016673	0.022034
EP_FM	0.013987	0.012101
EP_CR	0.02017	0.023754
